County;Municipality;Site_ID;Site_name;Site_type;Collected;Lab_ID;BP;SD;From;To;%;?C13;Context;Material;Material_type;Reference
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;Tua-3720;4230;60;-3008;-2620;95.4;N/A;Lag;Charcoal;hardwood;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;T-3816;4150;110;-3012;-2464;95.4;N/A;Lag;Charcoal;populus,_pinus;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;Tua-3719;4150;55;-2882;-2581;95.4;N/A;Lag;Charcoal;corylus_nutshell;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;Tua-4122;4130;40;-2872;-2581;95.4;N/A;Lag;Charcoal;hardwood;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;Tua-3718;4095;70;-2876;-2488;95.4;N/A;Lag;Charcoal;hardwood;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;Tua-4123;4090;45;-2870;-2491;95.4;N/A;Lag;Charcoal;hardwood;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10592;Auve;Stone_Age;1976-1999;T-3436;3570;160;-2436;-1527;95.4;N/A;Lag;Charcoal;pinus;oestmo_2008:185,_212-213
Vestfold_og_Telemark;Sandefjord;10593;Holtan_Nedre;Stone_Age;1991;T-9931;5030;80;-3968;-3661;95.4;N/A;Ildsted_(1)_C;Charcoal;Unknown;"Gloerstad_1998;_Solheim_2012"
Vestfold_og_Telemark;Sandefjord;10593;Holtan_Nedre;Stone_Age;1991;T-9930;4885;80;-3939;-3385;95.4;N/A;Ildsted_(2)_B;Charcoal;Unknown;Solheim_2012
Vestfold_og_Telemark;Sandefjord;10594;Marum_138;Settlement;2009;TRa-722;3510;30;-1918;-1748;95.4;N/A;Stolpehull_S58;Charcoal;betula;Johansson_2010
Vestfold_og_Telemark;Sandefjord_;10595;Lunaveien_5;Grave;2009;Beta-276200;3620;40;-2132;-1886;95.4;N/A;Grav_(primaergrav);Charcoal;pinus;Reitan_2010
Vestfold_og_Telemark;Skien;10492;Bratsberg;Settlement;2010;Tra-2488;4950;50;-3932;-3642;95.4;N/A;Grop_S50;Charcoal;betula;Wenn_2012
Vestfold_og_Telemark;Skien;10492;Bratsberg;Settlement;2010;Tra-2501;4850;40;-3709;-3527;95.4;N/A;Fossilt_dyrkningslag_S42;Charcoal;betula;Wenn_2012
Vestfold_og_Telemark;Skien;10492;Bratsberg;Settlement;2010;Tra-2499;4800;40;-3658;-3384;95.4;N/A;Grop_S295;Charcoal;betula;Wenn_2012
Vestfold_og_Telemark;Skien;10492;Bratsberg;Settlement;2010;Tra-2497;4090;45;-2870;-2491;95.4;N/A;Stolpehull_S11;Charcoal;betula;Wenn_2012
Vestfold_og_Telemark;Skien;10492;Bratsberg;Settlement;2010;Tra-2510;3520;35;-1939;-1749;95.4;N/A;Grop_S220;Charcoal;salix,_salix/populus;Wenn_2012
Vestfold_og_Telemark;Skien;10493;Kongeroed;Settlement;2010;Tua-7482;3520;40;-1951;-1703;95.4;N/A;Ildsted_S-178;Charcoal;betula,_corylus;Skogsfjord_2010
Vestfold_og_Telemark;Skien;10494;Laroenningen;Settlement;2012;Ua-46657;4796;32;-3649;-3521;95.4;N/A;Kokegrop_S177;Charcoal;betula;Roeberg_2014
Vestfold_og_Telemark;Skien;10494;Laroenningen;Settlement;2012;Ua-46661;4705;31;-3631;-3372;95.4;N/A;Ildsted_S171;Charcoal;betula;Roeberg_2014
Vestfold_og_Telemark;Skien;10495;Limi;Settlement;2016;Beta-455431;3830;30;-2456;-2152;95.4;N/A;Nedgravning_S360;Charcoal;corylus;Danielsen_2016
Vestfold_og_Telemark;Tinn;10497;Stegaros_1058;Stone_Age;1972;T-1445;3810;90;-2487;-1980;95.4;N/A;Layer_(0,68_m_depth)_bottom;Charcoal;Unknown;"Gulliksen_et_al._1975;_Indrelid_1994_(Beta-4025)"
Vestfold_og_Telemark;Toensberg;10596;Nauen_C;Stone_Age;2002;Tua-4654;5210;70;-4239;-3806;95.4;N/A;Anlegg_4;Charcoal;Unknown;Persson_2008
Vestfold_og_Telemark;Toensberg;10596;Nauen_C;Stone_Age;2002;Tua-4653;5190;60;-4230;-3805;95.5;N/A;Anlegg_4;Charcoal;Unknown;Persson_2008
Vestfold_og_Telemark;Toensberg;10596;Nauen_C;Stone_Age;2002;Beta-201399;5020;50;-3951;-3705;95.4;N/A;Anlegg_4;Charcoal;Unknown;Persson_2008
Vestfold_og_Telemark;Toensberg;10596;Nauen_C;Stone_Age;2002;T-17050;3525;110;-2196;-1565;95.4;N/A;unknown;Charcoal;Unknown;Persson_2008
Vestfold_og_Telemark;Toensberg;10597;Nauen_Felt_C;Settlement;1989;T-10625;3705;120;-2466;-1775;95.4;N/A;Konstr._10_Ildsted;Charcoal;Unknown;Henriksen_1995
Vestfold_og_Telemark;Toensberg;10597;Nauen_Felt_C;Settlement;1989;T-10630;3595;110;-2283;-1665;95.4;N/A;Konstr._38_Kokegrop;Charcoal;Unknown;Henriksen_1995
Vestfold_og_Telemark;Vinje;10499;Dragarosen_I;Stone_Age;1958;Beta-4026;3970;100;-2865;-2200;95.4;N/A;Lag;Charcoal;Unknown;Mikkelsen_1989
Vestfold_og_Telemark;Vinje;10500;Dragarosen_II;Stone_Age;1958;T-128;3970;100;-2865;-2200;95.4;N/A;Layer;Charcoal;Unknown;Nydal_1960
Vestfold_og_Telemark;Vinje;10504;Kjerringnes;Stone_Age;1960;T-850;4410;140;-3515;-2674;95.4;N/A;Layer_(0,1-0,15_m_depth);Charcoal;Unknown;Nydal_et_al._1972
Vestfold_og_Telemark;Vinje;10508;Naustnuten;Stone_Age;1958;T-127;3410;140;-2131;-1413;95.4;N/A;Layer;Charcoal;Unknown;Nydal_1960
Vestfold_og_Telemark;Vinje;10509;Nordre_Fjarefit;Stone_Age;1959;T-260;6250;150;-5488;-4837;95.4;N/A;Layer_(1m2);Charcoal;Unknown;Nydal_et_al._1964
Vestfold_og_Telemark;Vinje;10513;Vesle_Beruosen_1;Stone_Age;1958;Beta-4027;4130;130;-3024;-2308;95.4;N/A;Lag;Charcoal;Unknown;Mikkelsen_1989
Vestfold_og_Telemark;Vinje;10513;Vesle_Beruosen_1;Stone_Age;1958;T-129;4130;120;-3012;-2348;95.4;N/A;Layer;Charcoal;Unknown;Nydal_1960
Vestfold_og_Telemark;Vinje;10514;Vesle_Beruosen_2;Stone_Age;1958;T-130;6100;140;-5358;-4708;95.4;N/A;Layer;Charcoal;Unknown;Nydal_1960
Vestfold_og_Telemark;Vinje;10515;Vraalsbu;Stone_Age;1958;T-131;6860;140;-6011;-5533;95.4;N/A;Layer;Charcoal;Unknown;Nydal_1960
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Beta-344208;7860;40;-6984;-6597;95.4;N/A;Layer_19/12;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44663;7726;55;-6647;-6463;95.4;N/A;Layer_3;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44667;7643;47;-6591;-6431;95.4;N/A;Layer_5;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44665;7113;42;-6062;-5903;95.4;N/A;Layer_3;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44661;6814;48;-5788;-5628;95.4;N/A;Layer_14;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44662;6804;41;-5746;-5630;95.4;N/A;Layer_3;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44659;6678;48;-5701;-5511;95.4;N/A;Layer_2;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44666;6677;42;-5666;-5521;95.4;N/A;Layer_11;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44664;6611;42;-5620;-5486;95.4;N/A;Layer_3;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44668;5997;40;-4993;-4791;95.4;N/A;Layer_5;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bergen;10136;Haakonshella_8;Stone_Age;2011-2012;Ua-44660;4594;42;-3516;-3108;95.4;N/A;Layer_2;Charcoal;corylus_nutshell;Puy_et_al._2016
Vestland;Bremanger;10402;Glofoeyk_27;Survey_site;1991,_1995;Beta-88508;5340;70;-4333;-3998;95.4;N/A;Lag_B3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10403;Glofoeyk_28_Fase_1;Stone_Age;1991,_1995-1996;Beta-88510;6570;340;-6209;-4784;95.4;N/A;Lag_H;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10403;Glofoeyk_28_Fase_1;Stone_Age;1991,_1995-1996;Beta-88509;5900;80;-4976;-4555;95.4;N/A;Lag_H;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10403;Glofoeyk_28_Fase_2;Stone_Age;1991,_1995-1996;Beta-88511;5150;90;-4230;-3714;95.4;N/A;Lag_G;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10403;Glofoeyk_28_Fase_3;Stone_Age;1991,_1995-1996;Beta-88512;4700;80;-3652;-3196;95.4;N/A;Lag_E;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10403;Glofoeyk_28_Fase_4;Stone_Age;1991,_1995-1996;Beta-88513;3990;70;-2855;-2291;95.4;N/A;Lag_D;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10403;Glofoeyk_28_Fase_5;Stone_Age;1991,_1995-1996;Beta-88514;3500;80;-2030;-1628;95.4;N/A;Lag_C;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_1;Stone_Age;1992,_1995-1996;Beta-83491;6090;80;-5221;-4798;95.4;N/A;Lag_1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_1;Stone_Age;1992,_1995-1996;Beta-82834;5430;60;-4438;-4056;95.4;N/A;Lag_grus/sand;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_2;Stone_Age;1992,_1995-1996;Beta-82834;5430;60;-4438;-4056;95.4;N/A;Lag_H;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_2;Stone_Age;1992,_1995-1996;Beta-82833;5220;70;-4243;-3811;95.4;N/A;Lag_H;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_3;Stone_Age;1992,_1995-1996;Beta-82835;5090;70;-4037;-3711;95.4;N/A;Lag_P;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_3;Stone_Age;1992,_1995-1996;Beta-82832;5080;60;-3982;-3712;95.4;N/A;Lag_O;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_4;Stone_Age;1992,_1995-1996;Beta-82831;4540;60;-3497;-3027;95.4;N/A;Lag_P2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_5;Stone_Age;1992,_1995-1996;Beta-82830;4370;80;-3338;-2880;95.4;N/A;Lag_M;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_5;Stone_Age;1992,_1995-1996;Beta-83490;4350;80;-3339;-2778;95.5;N/A;Lag_M;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_6;Stone_Age;1992,_1995-1996;Beta-48241;4000;90;-2871;-2235;95.4;N/A;Lag_profil;Unknown;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_6;Stone_Age;1992,_1995-1996;Beta-82829;3990;110;-2872;-2207;95.4;N/A;Lag;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_6;Stone_Age;1992,_1995-1996;Beta-83493;3970;60;-2833;-2288;95.4;N/A;Lag;Charcoal;corylus_nutshell;Bergsvik_2002
Vestland;Bremanger;10404;Haukedal_1_Fase_6;Stone_Age;1992,_1995-1996;Beta-83492;3540;70;-2118;-1690;95.4;N/A;Lag;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10405;Haukedal_20;Survey_site;1989-1993;Beta-48245;5900;100;-5029;-4529;95.4;N/A;Lag_4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10406;Haukedal_6_Fase_1;Stone_Age;1991;Beta-48243;7140;80;-6213;-5849;95.4;N/A;Lag_D3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10410;Havnen_108;Survey_site;1989-1993;Beta-48272;4320;110;-3342;-2635;95.4;N/A;Lag_unknown_boette_4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10410;Havnen_108;Survey_site;1989-1993;Beta-48271;4300;90;-3328;-2631;95.4;N/A;Lag_4_boette_5;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10411;Havnen_109;Survey_site;1989-1993;Beta-53626;5720;60;-4716;-4449;95.4;N/A;Lag_5_boette_6;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10414;Havnen_127;Survey_site;1989-1993;Beta-68007;3290;90;-1871;-1327;95.4;N/A;Lag_3_boette_2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10417;Havnen_141;Survey_site;1989-1993;Beta-69013;3390;80;-1891;-1503;95.4;N/A;Lag_2_boette_2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_1;Stone_Age;1992-1994;Beta-78315;8620;60;-7787;-7543;95.4;N/A;Lag_T3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_1;Stone_Age;1992-1994;Beta-67998;7080;60;-6066;-5838;95.4;N/A;Lag_T2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-78314;6720;80;-5743;-5489;95.4;N/A;Lag_R2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-48166;6550;80;-5633;-5362;95.4;N/A;Lag_C3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-67983;6470;60;-5531;-5320;95.4;N/A;Lag_R1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-48165;6410;90;-5544;-5214;95.4;N/A;Lag_C1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-57829;6345;65;-5471;-5216;95.4;N/A;Lag_S1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-78322;6300;50;-5463;-5079;95.4;N/A;Lag_Am5;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2a;Stone_Age;1992-1994;Beta-78325;6130;60;-5225;-4854;95.4;N/A;Lag_Ay1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2c;Stone_Age;1992-1994;Beta-57828;6355;65;-5471;-5221;95.4;N/A;Lag_K2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2c;Stone_Age;1992-1994;Beta-67996;6110;80;-5290;-4810;95.4;N/A;Lag_Bc1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2c;Stone_Age;1992-1994;Beta-78313;6110;110;-5310;-4785;95.4;N/A;Lag_Am2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2c;Stone_Age;1992-1994;Beta-78320;6050;50;-5202;-4799;95.4;N/A;Lag_BI3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2c;Stone_Age;1992-1994;Beta-67987;5830;60;-4834;-4541;95.4;N/A;Lag_Be1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_2c;Stone_Age;1992-1994;Beta-67995;5770;80;-4824;-4451;95.4;N/A;Lag_Ae4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-67993;5080;140;-4242;-3635;95.4;N/A;Lag_Ae2_(forurensning_fra_Fase_2);Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-67994;4820;80;-3767;-3376;95.4;N/A;Lag_Ae3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-67986;4755;55;-3644;-3376;95.4;N/A;Lag_Ae3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-48164;4660;80;-3640;-3115;95.4;N/A;Lag_B5;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-67992;4620;80;-3632;-3100;95.4;N/A;Lag_Ae1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-78324;4560;60;-3506;-3031;95.4;N/A;Lag_Ae2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-78319;4480;120;-3516;-2893;95.4;N/A;Lag_Ae3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_3;Stone_Age;1992-1994;Beta-69245;4350;60;-3322;-2878;95.5;N/A;Lag_Au1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_4;Stone_Age;1992-1994;Beta-67997;4390;55;-3327;-2899;95.4;N/A;Lag_T2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_4;Stone_Age;1992-1994;Beta-68245;4350;60;-3322;-2878;95.5;N/A;Lag_Au;Turf;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_5;Stone_Age;1992-1994;Beta-78318;4140;120;-3022;-2349;95.4;N/A;Lag_Ae3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10422;Havnen_17_Fase_5;Stone_Age;1992-1994;Beta-67985;3630;150;-2459;-1645;95.4;N/A;Lag_aa1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10423;Havnen_19;Survey_site;1989-1993;Beta-59691;4110;100;-2914;-2409;95.4;N/A;Lag_1_boette_3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10424;Havnen_85;Survey_site;1989-1993;Beta-48264;4470;110;-3499;-2895;95.4;N/A;Lag_3_boette_5;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10430;Hunskaar_40;Survey_site;1989-1993;Beta-48253;5020;160;-4235;-3385;95.4;N/A;Lag_2_boette_4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10431;Hunskaar_44;Survey_site;1989-1993;Beta-48254;6110;110;-5310;-4785;95.4;N/A;Lag_3_boette_3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10432;Hunskaar_55;Survey_site;1989-1993;Beta-48257;4950;110;-3977;-3520;95.4;N/A;Lag_unknown_boette_5;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10432;Hunskaar_55;Survey_site;1989-1993;Beta-48256;4450;90;-3361;-2911;95.4;N/A;Lag_3_boette_3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10433;Hunskaar_71;Survey_site;1989-1993;Beta-48168;3390;80;-1891;-1503;95.4;N/A;Lag_B3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10434;Hunskaar_78;Survey_site;1989-1993;Beta-48255;7560;110;-6640;-6221;95.4;N/A;Lag_3_boette_5;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10435;Klubben_33;Survey_site;1989-1993;Beta-48250;4980;110;-4036;-3527;95.4;N/A;Lag_3_boette_4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10436;Klubben_35;Survey_site;1989-1993;Beta-48251;3100;70;-1509;-1131;95.4;N/A;Lag_2_boette_1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10437;Klubben_67;Survey_site;1989-1993;Beta-48259;3960;90;-2858;-2201;95.4;N/A;Lag_unknown_boette_6;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10439;Klubben_79;Survey_site;1989-1993;Beta-48262;5520;110;-4602;-4054;95.4;N/A;Lag_3_boette_2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10440;Nygaard_30_Fase_1;Stone_Age;1995;Beta-88516;7710;90;-6767;-6400;95.4;N/A;Lag_G4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10440;Nygaard_30_Fase_1;Stone_Age;1995;Beta-88515;7630;100;-6656;-6251;95.4;N/A;Lag_G2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10440;Nygaard_30_Fase_4;Stone_Age;1995;Beta-88517;5760;100;-4836;-4370;95.4;N/A;Lag_D1;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10440;Nygaard_30_Fase_5;Stone_Age;1995;Beta-88518;4820;70;-3762;-3377;95.4;N/A;Lag_C4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10441;Skorpa_118;Survey_site;1989-1993;Beta-68000;5030;80;-3968;-3661;95.4;N/A;Lag_2_boette_3;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10441;Skorpa_118;Survey_site;1989-1993;Beta-68001;3690;90;-2428;-1781;95.3;N/A;Lag_3_boette_6;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10442;Skorpa_119;Survey_site;1989-1993;Beta-68002;3250;80;-1740;-1311;95.4;N/A;Lag_3_boette_2;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10444;Skorpa_135;Survey_site;1989-1993;Beta-68010;3850;90;-2568;-2037;95.4;N/A;Lag_3_boette_4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10445;Skorpa_136;Survey_site;1989-1993;Beta-68011;3750;100;-2466;-1920;95.4;N/A;Lag_3_boette_4;Charcoal;Unknown;Bergsvik_2002
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-2852;6830;70;-5877;-5622;95.4;N/A;Bakkane,_utkastmasser;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;T-13980;6220;105;-5465;-4909;95.4;N/A;Bakkane,_utkastmasser;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6100;6155;44;-5221;-4981;95.4;N/A;Ved_Vatnet,_kulturlag;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6952;6140;55;-5281;-4934;95.4;N/A;Bakkane,_tuft;Charcoal;pinus;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6950;6130;55;-5221;-4910;95.4;N/A;Bakkane,_tuft;Charcoal;corylus_nutshell;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6960;6070;60;-5208;-4836;95.4;N/A;Bakkane,_tuft;Charcoal;pinus;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-7525;5990;40;-4992;-4786;95.4;N/A;Bakkane,_tuft;Charcoal;corylus_nutshell;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6103;5985;40;-4991;-4781;95.4;N/A;Teigen,_kulturlag;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-5159;5980;45;-4991;-4744;95.4;N/A;Teigen,_utkastmasser;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6959;5975;40;-4981;-4744;95.4;N/A;Bakkane,_tuft;Charcoal;pinus;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;T-13979;5970;105;-5207;-4609;95.3;N/A;Bakkane,_utkastmasser;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-2281;5960;70;-5024;-4691;95.4;N/A;Bakkane,_utkastmasser;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-5158;5960;50;-4974;-4721;95.4;N/A;Teigen,_utkastmasser;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-7521;5945;40;-4932;-4725;95.4;N/A;Bakkane,_tuft;Charcoal;corylus_nutshell;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-7523;5915;35;-4895;-4711;95.4;N/A;Bakkane,_tuft;Charcoal;corylus_nutshell;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6954;5910;50;-4932;-4688;95.4;N/A;Bakkane,_tuft;Charcoal;corylus_nutshell;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-7524;5895;45;-4900;-4621;95.4;N/A;Bakkane,_tuft;Charcoal;betula;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;T-13695;5870;125;-5056;-4452;95.4;N/A;Vindbakken,_tuft;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6953;5830;50;-4796;-4549;95.4;N/A;Bakkane,_tuft;Charcoal;corylus_nutshell;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-7519;5830;35;-4788;-4590;95.4;N/A;Bakkane,_tuft;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-2189;5825;75;-4848;-4494;95.4;N/A;Hardbakken,_tuft;Charcoal;unknown;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6958;5825;40;-4786;-4558;95.4;N/A;Bakkane,_tuft;Charcoal;pinus;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-7520;5820;35;-4781;-4558;95.4;N/A;Bakkane,_tuft;Charcoal;corylus;Loedoeen_2013
Vestland;Bremanger;10641;Vingen;Stone_Age;1995;Tua-6102;5815;40;-4777;-4552;95.4;N/A;Teigen,_kulturlag;Charcoal;betula;Loedoeen_2013
